Date,US Bonds,Gold,UK Equities,US Equities,Global Equities
2021-09-10,98.76284790039062,167.17999267578125,694.7283325195312,416.32196044921875,121.15674591064453
2021-09-13,98.89070129394531,167.74000549316406,698.2218627929688,417.387451171875,121.57263946533203
2021-09-14,99.11231994628906,168.82000732421875,695.3272094726562,415.1349792480469,120.9903793334961
2021-09-15,99.01856231689453,167.8300018310547,693.2310180664062,418.60235595703125,121.72052001953125
2021-09-16,98.84809112548828,164.02999877929688,685.928955078125,417.9388427734375,121.54490661621094
2021-09-17,98.76284790039062,163.77000427246094,679.3402709960938,413.86767578125,120.29721069335938
2021-09-20,98.95040893554688,164.94000244140625,673.7498779296875,406.966796875,118.263916015625
2021-09-21,98.99298858642578,166.0399932861328,680.9376220703125,406.5823669433594,118.46724700927734
2021-09-22,99.02706909179688,165.4199981689453,691.31982421875,410.5483703613281,119.51162719726562
2021-09-23,98.54124450683594,163.50999450683594,690.62109375,415.5365905761719,120.89795684814453
2021-09-24,98.37077331542969,163.3000030517578,688.125244140625,416.2211608886719,120.68541717529297
2021-09-27,98.23441314697266,163.63999938964844,689.52294921875,415.0303955078125,120.43584442138672
2021-09-28,97.82524871826172,162.0500030517578,685.6295166015625,406.66668701171875,117.86650085449219
2021-09-29,97.89344024658203,161.32000732421875,693.0169067382812,407.3511657714844,117.85726165771484
2021-09-30,97.87637329101562,164.22000122070312,691.4197998046875,402.3724060058594,116.8775863647461
2021-10-01,98.17517852783203,164.58999633789062,686.2285766601562,407.15423583984375,117.82953643798828
2021-10-04,98.10688781738281,165.36000061035156,684.4315795898438,401.90362548828125,116.46168518066406
2021-10-05,97.87638092041016,164.58999633789062,691.4197998046875,406.0854187011719,117.39515686035156
2021-10-06,97.9190673828125,165.02999877929688,683.3334350585938,407.77313232421875,117.62620544433594
2021-10-07,97.6458969116211,164.16000366210938,691.31982421875,411.298583984375,118.61511993408203
2021-10-08,97.43245697021484,164.22999572753906,693.1168212890625,410.5483703613281,118.4857177734375
2021-10-11,97.27879333496094,163.9199981689453,697.8087158203125,407.5761413574219,117.85726165771484
2021-10-12,97.63736724853516,164.66000366210938,696.4110717773438,406.572998046875,117.65392303466797
2021-10-13,97.85932922363281,167.58999633789062,697.5093383789062,408.0356140136719,118.31938171386719
2021-10-14,98.0471420288086,168.0,704.1978149414062,414.8990478515625,120.20480346679688
2021-10-15,97.80809783935547,165.3300018310547,707.192626953125,418.0587463378906,121.07356262207031
2021-10-18,97.73979949951172,164.9199981689453,703.8983154296875,419.2966003417969,121.24916076660156
2021-10-19,97.45806884765625,165.4499969482422,705.1961669921875,422.5312805175781,122.09944152832031
2021-10-20,97.38980865478516,166.89999389648438,705.3956909179688,424.19091796875,122.47840118408203
2021-10-21,97.18490600585938,166.75,702.6004638671875,425.2973327636719,122.59852600097656
2021-10-22,97.37268829345703,167.77000427246094,703.8983154296875,424.85662841796875,122.68173217773438
2021-10-25,97.46662139892578,168.92999267578125,705.6953735351562,427.1350402832031,123.023681640625
2021-10-26,97.6458969116211,167.67999267578125,710.3872680664062,427.5195007324219,123.19002532958984
2021-10-27,97.97032165527344,168.1199951171875,708.390625,425.62554931640625,122.58006286621094
2021-10-28,97.89348602294922,168.0800018310547,708.1909790039062,429.7323303222656,123.71684265136719
2021-10-29,97.8678970336914,166.64999389648438,707.4922485351562,430.604248046875,123.69837188720703
2021-11-01,97.80799865722656,167.52000427246094,712.1842041015625,431.3450012207031,124.2251968383789
2021-11-02,98.00464630126953,167.16000366210938,710.886474609375,433.0889892578125,124.48394012451172
2021-11-03,97.80799865722656,165.77000427246094,707.8916015625,435.73309326171875,125.34346771240234
2021-11-04,98.13289642333984,167.64999389648438,711.6849975585938,437.7865295410156,125.62076568603516
2021-11-05,98.5177001953125,169.83999633789062,714.180908203125,439.3054504394531,126.02739715576172
2021-11-08,98.3381576538086,170.4499969482422,713.9811401367188,439.6805419921875,126.110595703125
2021-11-09,98.61174774169922,171.2899932861328,711.1858520507812,438.2272033691406,125.73164367675781
2021-11-10,97.94481658935547,173.14999389648438,716.57666015625,434.7017517089844,124.49319458007812
2021-11-11,97.7652587890625,174.1199951171875,722.1671142578125,434.84234619140625,124.76123046875
2021-11-12,97.74815368652344,174.4499969482422,718.673095703125,438.12396240234375,125.722412109375
2021-11-15,97.3890380859375,174.17999267578125,719.17236328125,438.2740478515625,125.62076568603516
2021-11-16,97.35480499267578,172.9199981689453,717.2754516601562,440.0085754394531,125.92575073242188
2021-11-17,97.585693359375,174.5,713.3822021484375,438.9398193359375,125.593017578125
2021-11-18,97.67118835449219,173.94000244140625,710.686767578125,440.4305725097656,125.89801025390625
2021-11-19,97.85930633544922,172.61000061035156,707.6918334960938,439.64300537109375,125.34346771240234
2021-11-22,97.3890380859375,168.74000549316406,710.4871826171875,438.4053039550781,124.696533203125
2021-11-23,97.0042495727539,167.27999877929688,711.784912109375,438.9866638183594,124.70575714111328
2021-11-24,97.22657012939453,167.1199951171875,713.9811401367188,440.1586608886719,124.7981948852539
2021-11-26,97.91915893554688,166.85000610351562,690.8206787109375,430.34173583984375,121.99777221679688
2021-11-29,97.9704818725586,166.6199951171875,697.2095947265625,435.62060546875,123.06990814208984
2021-11-30,98.13289642333984,165.5,691.31982421875,427.14447021484375,121.16598510742188
2021-12-01,98.15177154541016,166.16000366210938,702.40087890625,422.3999938964844,119.73345184326172
2021-12-02,98.13462829589844,165.24000549316406,698.3077392578125,428.8696594238281,121.43401336669922
2021-12-03,98.52850341796875,166.6300048828125,698.2079467773438,425.137939453125,120.51901245117188
2021-12-06,98.18599700927734,166.22000122070312,708.690185546875,430.1729736328125,121.7667236328125
2021-12-07,98.03189086914062,166.80999755859375,719.272216796875,439.071044921875,124.30834197998047
2021-12-08,97.77500915527344,166.89999389648438,718.3737182617188,440.2337341308594,124.73351287841797
2021-12-09,97.7835693359375,165.8800048828125,717.3754272460938,437.2613830566406,123.66138458251953
2021-12-10,97.80925750732422,166.5800018310547,714.5799560546875,441.3775939941406,124.38230895996094
2021-12-13,98.15177154541016,167.0,708.290771484375,437.4676818847656,123.29788208007812
2021-12-14,97.96334075927734,165.44000244140625,707.0928344726562,434.4578552246094,122.31117248535156
2021-12-15,97.88631439208984,166.14999389648438,702.7005004882812,441.2463073730469,124.17285919189453
2021-12-16,98.0208740234375,168.16000366210938,706.2424926757812,437.3551940917969,123.57711791992188
2021-12-17,98.14088439941406,167.8000030517578,706.9415283203125,432.700439453125,122.2646713256836
2021-12-20,97.99515533447266,167.08999633789062,700.3522338867188,428.0993957519531,121.2407455444336
2021-12-21,97.91801452636719,167.02000427246094,709.5372924804688,435.70196533203125,123.19548797607422
2021-12-22,98.00373840332031,168.58999633789062,713.7302856445312,440.0585021972656,124.28456115722656
2021-12-23,97.88375854492188,168.97000122070312,717.524169921875,442.7965087890625,125.17815399169922
2021-12-29,97.60088348388672,168.58999633789062,721.7172241210938,449.27008056640625,126.50923919677734
2021-12-30,97.81519317626953,169.8000030517578,720.9185791015625,448.0280456542969,126.32947540283203
2021-12-31,97.78087615966797,170.9600067138672,718.72216796875,446.89892578125,126.03145599365234
2022-01-04,97.10375213623047,169.57000732421875,730.1033935546875,449.3359069824219,126.71134185791016
2022-01-05,96.80376434326172,169.05999755859375,731.8007202148438,440.7076721191406,124.58784484863281
2022-01-06,96.7009048461914,166.99000549316406,725.61083984375,440.2936706542969,124.3550033569336
2022-01-07,96.4180679321289,167.75,728.5062255859375,438.552978515625,124.04766082763672
2022-01-10,96.33235931396484,168.25999450683594,725.3114013671875,438.00726318359375,123.53541564941406
2022-01-11,96.51234436035156,170.2899932861328,729.8040161132812,441.99664306640625,124.82071685791016
2022-01-12,96.51234436035156,170.74000549316406,735.4946899414062,443.1917419433594,125.37020111083984
2022-01-13,96.68378448486328,170.16000366210938,736.293212890625,437.0851745605469,123.85208129882812
2022-01-14,96.143798828125,169.6699981689453,735.0952758789062,437.263916015625,123.87071228027344
2022-01-18,95.56094360351562,169.38999938964844,737.3915405273438,429.5201110839844,121.6447525024414
2022-01-19,95.76663970947266,172.0800018310547,740.0870361328125,425.0601501464844,120.76927947998047
2022-01-20,95.81809997558594,171.64999389648438,739.2884521484375,420.3556213378906,119.64234161376953
2022-01-21,96.19522094726562,171.08999633789062,730.602783203125,412.10382080078125,117.52814483642578
2022-01-24,96.08378601074219,172.02999877929688,711.334228515625,413.85382080078125,117.44432067871094
2022-01-25,95.98950958251953,172.5800018310547,719.0216064453125,408.8011474609375,116.28013610839844
2022-01-26,95.44947814941406,169.7899932861328,729.0053100585938,407.7755126953125,115.87964630126953
2022-01-27,95.76663970947266,167.60000610351562,736.6928100585938,405.761962890625,115.26494598388672
2022-01-28,95.835205078125,167.10000610351562,728.0068969726562,415.8392333984375,117.29531860351562
2022-01-31,95.8266830444336,168.08999633789062,728.9054565429688,423.3288879394531,119.51194763183594
2022-02-01,95.79318237304688,168.22999572753906,735.0952758789062,426.1893005371094,120.4898681640625
2022-02-02,95.89614868164062,168.83999633789062,739.9873046875,430.329345703125,121.49573516845703
2022-02-03,95.50992584228516,168.60000610351562,734.99560546875,420.2144470214844,118.87862396240234
2022-02-04,94.90904235839844,168.86000061035156,733.9970703125,422.1903991699219,119.41880798339844
2022-02-07,94.99488830566406,170.11000061035156,739.4882202148438,420.83551025390625,119.26978302001953
2022-02-08,94.70304107666016,170.6300048828125,738.7892456054688,424.2981262207031,120.12664031982422
2022-02-09,94.76316833496094,171.2100067138672,746.4765625,430.50811767578125,121.96142578125
2022-02-10,93.88760375976562,170.55999755859375,749.4717407226562,422.7738037109375,120.06143951416016
2022-02-11,94.505615234375,173.80999755859375,748.3736572265625,414.437255859375,117.947265625
2022-02-14,93.95626068115234,174.74000549316406,736.093505859375,413.0823059082031,117.45364379882812
2022-02-15,93.8017807006836,173.0800018310547,743.082275390625,419.7440490722656,119.49332427978516
2022-02-16,93.9133529663086,174.86000061035156,741.9840087890625,420.2144470214844,119.70751953125
2022-02-17,94.11077117919922,177.25,736.7925415039062,411.2380676269531,117.38844299316406
2022-02-18,94.30821990966797,177.1199951171875,734.99560546875,408.5753173828125,116.51296997070312
2022-02-22,94.20519256591797,177.49000549316406,733.4978637695312,404.19061279296875,115.12525939941406
2022-02-23,93.78459167480469,178.2899932861328,733.3980712890625,397.0207824707031,113.4581069946289
2022-02-24,93.95626068115234,177.13999938964844,707.6402587890625,402.9956359863281,114.01692962646484
